Institute ID,Name,Rank_2017,Rank_2018,Rank_2019,Rank_2020,Rank_2021,Rank_2022,Rank_2023,Rank_2024,Rank_2025,Score_2017,Score_2018,Score_2019,Score_2020,Score_2021,Score_2022,Score_2023,Score_2024,Score_2025,TLR (100)_2017,TLR (100)_2018,TLR (100)_2019,TLR (100)_2020,TLR (100)_2021,TLR (100)_2022,TLR (100)_2023,TLR (100)_2024,TLR (100)_2025,RPC (100)_2017,RPC (100)_2018,RPC (100)_2019,RPC (100)_2020,RPC (100)_2021,RPC (100)_2022,RPC (100)_2023,RPC (100)_2024,RPC (100)_2025,GO (100)_2017,GO (100)_2018,GO (100)_2019,GO (100)_2020,GO (100)_2021,GO (100)_2022,GO (100)_2023,GO (100)_2024,GO (100)_2025,OI (100)_2017,OI (100)_2018,OI (100)_2019,OI (100)_2020,OI (100)_2021,OI (100)_2022,OI (100)_2023,OI (100)_2024,OI (100)_2025,PERCEPTION (100)_2017,PERCEPTION (100)_2018,PERCEPTION (100)_2019,PERCEPTION (100)_2020,PERCEPTION (100)_2021,PERCEPTION (100)_2022,PERCEPTION (100)_2023,PERCEPTION (100)_2024,PERCEPTION (100)_2025,SS_2018,SS_2019,SS_2021,SS_2022,SS_2023,SS_2024,SS_2025,FSR_2018,FSR_2019,FSR_2021,FSR_2022,FSR_2023,FSR_2024,FSR_2025,FQE_2018,FQE_2019,FQE_2021,FQE_2022,FQE_2023,FQE_2024,FQE_2025,FRU_2018,FRU_2019,FRU_2021,FRU_2022,FRU_2023,FRU_2024,FRU_2025,PU_2018,PU_2019,PU_2021,PU_2022,PU_2023,PU_2024,PU_2025,QP_2018,QP_2019,QP_2021,QP_2022,QP_2023,QP_2024,QP_2025,IPR_2018,IPR_2019,IPR_2021,IPR_2022,IPR_2023,IPR_2024,IPR_2025,FPPP_2018,FPPP_2019,FPPP_2021,FPPP_2022,FPPP_2023,FPPP_2024,FPPP_2025,GPHE_2018,GPHE_2019,GPHE_2021,GPHE_2022,GPHE_2023,GPHE_2024,GPHE_2025,GUE_2018,GUE_2019,GUE_2021,GUE_2022,GUE_2023,GUE_2024,GUE_2025,MS_2018,MS_2019,MS_2021,MS_2022,MS_2023,MS_2024,MS_2025,GPHD_2018,GPHD_2019,GPHD_2021,GPHD_2022,GPHD_2023,GPHD_2024,GPHD_2025,RD_2018,RD_2019,RD_2021,RD_2022,RD_2023,RD_2024,RD_2025,WD_2018,WD_2019,WD_2021,WD_2022,WD_2023,WD_2024,WD_2025,ESCS_2018,ESCS_2019,ESCS_2021,ESCS_2022,ESCS_2023,ESCS_2024,ESCS_2025,PCS_2018,PCS_2019,PCS_2021,PCS_2022,PCS_2023,PCS_2024,PCS_2025,PR_2018,PR_2019,PR_2021,PR_2022,PR_2023,PR_2024,PR_2025
IR-E-U-0263,National Institute of Technology Calicut,44.0,50,28.0,23.0,25.0,31.0,23.0,25.0,21.0,44.5,44.3,52.69,56.56,56.48,56.66,60.28,61.19,63.05,53.28,55.17,63.47,71.05,68.0,67.13,74.03,77.36,83.65,21.15,26.58,28.22,31.3,34.63,36.3,40.82,37.59,40.0,60.77,60.6,77.01,78.29,77.94,76.86,78.62,79.48,79.12,73.98,41.85,61.09,63.87,63.52,63.72,67.96,67.93,66.66,26.25,34.67,36.71,38.04,37.53,38.88,33.06,40.1,34.71,14.43,15.0,16.0,16.64,16.0,16.0,16.0,18.39,22.86,23.61,22.56,27.3,26.51,29.16,11.01,14.46,14.92,14.91,17.41,16.93,19.59,11.35,11.44,13.47,13.02,13.33,17.92,18.89,11.28,13.83,15.39,15.82,17.11,17.59,17.25,12.33,12.51,15.21,16.4,117.44,16.41,16.06,2.5,0.5,3.0,3.0,5.0,2.5,5.0,0.47,1.38,1.02,1.09,1.27,1.09,1.69,22.6,4636.4,36.08,35.85,37.17,38.01,38.15,13.87,15.0,15.0,15.0,15.0,15.0,15.0,16.36,16.21,16.4,15.57,16.24,15.84,16.3,7.77,9.39,10.47,10.44,10.21,10.62,9.66,11.39,13.77,14.33,13.24,15.32,15.03,14.0,18.87,22.6,21.86,21.19,22.89,23.0,22.32,2.59,0.9471,7.32,9.29,9.76,9.9,10.34,9.0,20.0,20.0,20.0,20.0,20.0,20.0,34.67,36.71,37.53,38.88,33.06,40.1,34.71
IR-E-U-0267,Atal Bihari Vajpayee Indian Institute of Information Technology and Management,,,81.0,100.0,106.0,78.0,88.0,,96.0,,,37.82,37.6,38.33,42.56,43.41,,46.25,,,46.9,45.99,46.9,52.59,52.56,,60.53,,,20.12,17.51,17.04,20.54,20.81,,19.76,,,58.51,62.35,66.48,71.53,74.64,,77.19,,,56.86,53.2,53.57,56.11,58.08,,58.72,,,3.19,7.59,4.9,7.0,6.6,,8.47,,5.62,5.75,6.16,6.43,,8.02,,16.99,16.07,19.79,20.39,,22.19,,11.54,11.3,13.75,14.31,,15.14,,12.75,13.79,12.88,11.42,,15.19,,10.62,7.89,9.1,9.42,,8.46,,8.13,2.74,9.63,10.54,,10.16,,0.0,0.0,0.5,0.0,,0.0,,1.37,1.4,1.31,0.86,,1.14,,25.74,31.53,34.84,36.83,,38.91,,14.41,13.31,13.89,15.0,,15.0,,16.97,19.82,21.17,21.4,,21.59,,1.4,1.81,1.63,1.41,,1.69,,19.29,19.3,21.34,22.1,,21.38,,12.69,11.44,12.58,12.54,,14.75,,4.88,2.83,2.19,3.44,,2.59,,20.0,20.0,20.0,20.0,,20.0,,3.19,4.9,7.0,6.6,,8.47
IR-E-U-0273,Indian Institute of Technology Indore,15.0,14,13.0,10.0,13.0,16.0,14.0,16.0,12.0,57.7,57.95,59.35,62.88,62.56,61.68,63.93,64.72,66.65,83.73,81.42,75.66,79.89,76.22,76.28,75.9,79.79,81.25,32.72,40.8,49.17,53.31,55.89,56.75,60.88,55.21,59.55,70.72,69.67,70.18,72.09,71.57,70.39,72.39,75.82,76.52,75.64,56.16,57.3,57.76,55.76,52.48,59.53,60.67,63.77,10.64,17.28,21.29,27.15,30.29,24.43,24.73,29.9,27.15,8.58,8.45,9.41,10.09,10.88,10.73,12.55,30.0,27.19,29.61,30.0,29.99,30.0,30.0,17.59,16.69,16.65,16.88,17.79,18.01,18.52,25.25,23.32,20.84,19.31,17.23,21.05,20.19,19.62,21.75,24.56,24.68,25.55,24.71,24.77,17.47,22.57,25.64,26.37,26.3,24.7,24.36,0.5,1.0,2.0,2.0,5.0,2.25,4.5,3.2,3.85,3.68,3.7,4.04,3.56,5.93,29.0,28.33,26.8,25.31,27.17,30.64,31.65,15.0,15.0,14.93,15.0,15.0,15.0,14.79,20.3,20.07,20.62,20.53,20.37,20.22,20.85,5.37,6.78,9.22,9.54,9.84,9.96,9.23,19.99,19.5,17.15,17.76,19.96,20.09,20.94,11.91,10.75,11.44,11.56,13.81,14.12,15.99,4.26,7.05,7.18,3.16,5.76,6.46,6.85,20.0,20.0,20.0,20.0,20.0,20.0,20.0,17.28,21.29,30.29,24.43,24.73,29.9,27.15
IR-E-U-0284,Maulana Azad National Institute of Technology,61.0,55,62.0,65.0,60.0,70.0,80.0,72.0,81.0,41.25,43.34,40.98,42.17,45.02,44.63,45.9,48.86,48.26,51.97,56.88,53.27,52.55,55.71,54.91,54.03,57.75,54.74,13.74,23.54,24.05,28.36,28.88,30.47,32.76,34.21,36.36,71.45,69.57,66.59,64.27,63.97,62.3,65.79,70.28,73.26,65.33,46.73,40.74,47.33,58.59,59.06,60.68,60.62,52.93,7.2,6.44,3.95,3.2,9.87,6.54,6.26,11.47,9.92,13.99,13.77,13.34,14.17,15.45,15.01,14.72,20.28,18.48,19.37,18.72,17.51,17.58,15.66,13.41,12.45,12.32,12.47,11.92,12.32,11.03,9.19,8.88,10.69,9.54,9.15,12.84,13.33,8.87,10.55,13.31,12.5,13.16,14.61,15.18,13.36,12.55,14.22,14.75,15.85,16.54,16.81,0.605,0.0,0.5,2.5,3.0,2.25,2.5,0.82,0.95,0.86,0.72,0.75,0.81,1.87,33.6,31.37,29.56,28.97,31.66,33.93,36.08,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.88,15.08,14.84,14.76,15.3,16.0,16.5,5.09,5.14,4.57,3.57,3.83,5.34,5.68,15.37,15.09,13.12,12.65,12.52,12.28,11.6,20.5,18.86,19.91,17.49,18.14,18.45,15.35,1.85,0.79,5.57,8.92,10.01,9.89,5.97,9.0,6.0,20.0,20.0,20.0,20.0,20.0,6.44,3.95,9.87,6.54,6.26,11.47,9.92
IR-E-U-0286,"Pandit Dwarka Prasad Mishra Indian Institute of Information Technology, Design and Manufacturing (IIITDM)",69.0,91,75.0,81.0,80.0,82.0,97.0,,,39.46,36.42,38.94,39.29,41.17,41.79,42.14,,,45.09,41.04,44.76,45.42,46.17,45.77,44.65,,,20.91,24.86,28.02,30.89,29.61,28.74,30.48,,,62.1,59.84,60.95,59.4,61.76,66.45,68.44,,,69.27,43.74,45.9,43.47,54.06,59.38,56.03,,,3.13,3.09,3.19,1.63,6.83,2.12,3.06,,,7.62,7.45,8.35,9.09,8.83,,,12.38,15.46,14.79,14.92,15.12,,,8.36,10.36,10.03,10.15,10.32,,,1.0,11.49,13.01,11.62,10.38,,,12.25,13.48,14.07,13.15,12.97,,,11.46,13.61,14.12,14.4,15.16,,,0.5,0.0,0.0,0.5,1.5,,,0.65,0.94,1.42,0.69,0.84,,,27.13,26.97,26.4,31.53,33.64,,,13.38,13.73,15.0,15.0,15.0,,,16.36,16.15,16.43,15.62,15.59,,,0.6296,4.09,3.93,4.3,4.21,,,19.82,19.14,18.84,20.79,19.69,,,7.65,10.35,7.73,11.12,10.24,,,2.26,7.41,7.49,7.47,6.09,,,14.0,9.0,20.0,20.0,20.0,,,3.09,3.19,6.83,2.42,3.06,,
IR-E-U-0297,Defence Institute of Advanced Technology,,63,57.0,63.0,58.0,71.0,57.0,63.0,92.0,,41.37,43.29,43.13,45.52,44.62,50.14,50.37,46.98,,70.99,66.68,64.43,67.03,62.13,69.03,74.1,68.7,,27.72,32.43,32.96,33.73,36.01,41.76,35.43,36.01,,35.53,41.05,44.38,52.16,53.95,54.06,56.91,52.12,,43.79,47.69,47.56,45.71,41.33,58.16,56.59,47.02,,2.6,5.8,2.69,2.87,2.64,2.69,4.73,4.45,4.1,5.25,4.31,3.94,5.0,4.86,3.78,28.31,28.94,29.44,26.1,29.46,30.0,27.38,17.4,17.24,17.13,15.97,18.12,18.15,16.57,21.17,15.25,16.15,16.12,16.45,21.08,20.97,113.15,14.52,15.3,15.2,15.06,13.89,13.01,8.03,12.78,13.72,15.04,15.41,13.45,12.23,0.5,0.0,1.0,2.0,5.0,1.0,1.0,6.04,5.12,3.71,3.77,6.3,7.09,9.78,12.57,12.57,18.68,20.48,20.74,22.86,20.75,5.89,8.37,12.17,11.03,9.87,10.95,10.66,15.5,17.0,18.34,19.56,20.82,20.67,19.13,1.57,3.1,2.97,2.88,2.62,2.42,1.58,10.7,13.59,9.01,6.81,14.14,13.66,9.19,13.09,14.1,16.7,14.53,24.02,22.93,17.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,2.6,5.8,2.87,2.64,2.69,4.73,4.45
IR-E-U-0306,Indian Institute of Technology Bombay,2.0,2,3.0,3.0,3.0,3.0,3.0,3.0,3.0,87.87,84.82,84.4,85.08,85.16,83.96,80.74,83.09,83.65,91.15,89.61,89.12,91.0,89.32,87.53,79.12,86.34,87.97,94.68,96.04,95.3,93.37,92.56,90.82,87.94,84.18,84.81,83.64,76.53,76.47,77.6,79.71,79.18,81.93,84.78,87.06,69.7,44.71,48.17,49.99,53.68,57.36,56.89,58.67,59.13,84.24,93.48,89.61,92.51,92.88,88.7,85.36,91.13,85.04,18.5,18.5,18.5,18.5,18.5,18.5,18.5,28.25,30.0,30.0,30.0,24.0,25.58,26.28,19.21,19.28,19.48,18.24,16.09,16.91,16.97,23.65,21.35,21.33,20.79,20.53,25.36,26.22,35.0,34.19,33.66,32.31,31.5,31.61,30.64,36.61,36.66,36.18,35.95,34.4,32.52,30.23,15.0,15.0,15.0,15.0,15.0,13.0,14.0,9.43,9.44,7.72,7.56,7.04,7.06,9.93,24.99,25.18,29.96,30.35,31.34,32.0,32.5,14.07,13.89,13.85,14.18,13.89,13.93,13.88,19.87,19.42,19.51,19.74,19.5,19.99,20.67,17.6,17.97,16.39,14.92,17.2,18.87,20.0,20.83,19.63,18.53,18.74,19.03,19.25,18.72,10.67,12.27,12.56,14.06,13.46,14.89,15.04,6.22,2.27,4.59,4.57,4.41,4.53,5.37,7.0,14.0,18.0,20.0,20.0,20.0,20.0,93.48,89.61,92.88,88.7,85.36,91.13,85.04
IR-E-U-0308,Institute of Chemical Technology,14.0,10,12.0,18.0,15.0,18.0,24.0,41.0,41.0,57.97,60.63,59.73,58.7,60.31,61.4,59.7,56.93,57.96,70.35,70.22,67.76,68.13,75.45,76.45,72.94,71.23,76.35,47.58,58.51,57.3,54.04,54.62,56.99,56.31,49.07,50.35,74.25,73.21,76.32,74.66,72.56,69.53,69.0,66.74,64.94,59.54,53.43,49.68,45.17,45.67,54.58,53.66,54.19,53.35,17.8,20.35,19.77,25.98,21.98,19.95,17.57,20.74,16.24,10.21,9.59,10.28,10.29,10.82,10.37,11.5,25.2,24.49,25.7,27.14,26.74,24.3,28.08,16.07,15.78,16.91,17.87,18.02,16.66,18.48,18.73,17.9,22.57,21.15,17.36,19.9,18.3,19.74,19.28,19.2,18.24,17.54,18.07,17.85,19.49,22.44,21.37,20.92,19.84,19.7,19.08,12.0,8.0,8.0,13.0,14.0,7.0,7.0,7.28,7.58,6.05,4.82,4.93,4.31,6.42,34.12,35.83,32.82,30.8,30.76,29.64,29.43,14.58,14.65,15.0,15.0,15.0,15.0,15.0,15.23,14.83,13.8,13.34,13.54,13.06,13.64,9.28,11.0,10.94,10.39,9.7,9.04,6.88,3.59,3.12,6.51,7.28,7.65,0.0,5.96,25.71,23.58,24.36,24.59,24.91,24.13,24.32,4.13,2.98,1.8,2.71,1.1,3.4,3.06,20.0,20.0,13.0,20.0,20.0,20.0,20.0,20.35,19.77,21.98,19.95,17.57,20.74,16.24
IR-E-U-0329,Symbiosis International,,,,,,,,,46.0,,,,,,,,,56.22,,,,,,,,,69.68,,,,,,,,,51.85,,,,,,,,,65.38,,,,,,,,,54.68,,,,,,,,,12.13,,,,,,,10.8,,,,,,,28.57,,,,,,,16.81,,,,,,,13.5,,,,,,,24.95,,,,,,,22.27,,,,,,,4.0,,,,,,,0.62,,,,,,,32.25,,,,,,,15.0,,,,,,,12.62,,,,,,,5.51,,,,,,,11.3,,,,,,,22.87,,,,,,,0.51,,,,,,,20.0,,,,,,,12.13
IR-E-U-0332,The Rashtrasant Tukadoji Maharaj Nagpur University,,,122.0,144.0,136.0,,,,,,,34.37,33.68,35.95,,,,,,,44.22,41.84,49.65,,,,,,,25.78,24.72,23.08,,,,,,,45.6,48.59,48.98,,,,,,,42.47,39.99,42.64,,,,,,,0.0,0.0,0.74,,,,,,6.5,6.32,,,,,,19.74,24.1,,,,,,10.91,12.56,,,,,,7.07,6.67,,,,,,13.78,11.89,,,,,,11.44,10.83,,,,,,0.0,0.0,,,,,,0.56,0.37,,,,,,17.78,21.94,,,,,,15.0,14.81,,,,,,12.72,12.15,,,,,,0.1,0.08,,,,,,1.38,1.67,,,,,,21.45,20.42,,,,,,4.64,5.56,,,,,,15.0,15.0,,,,,,0.0,0.74,,,,
IR-E-U-0334,"Visvesvaraya National Institute of Technology, Nagpur",,31,31.0,27.0,30.0,32.0,41.0,39.0,44.0,,49.55,51.27,54.76,54.94,56.62,55.03,57.89,56.58,,63.78,64.81,67.7,66.19,66.38,65.12,74.71,71.55,,35.85,40.49,45.19,46.05,48.85,47.03,43.37,44.33,,64.68,65.09,69.73,70.66,75.64,72.77,73.89,71.94,,56.13,57.66,53.77,53.53,53.15,53.4,55.62,56.04,,11.2,8.92,15.56,17.84,16.07,14.88,21.28,18.16,13.42,13.2,14.38,14.25,14.04,13.94,13.31,22.64,22.89,22.51,22.44,22.45,26.24,24.99,14.17,15.14,14.57,14.96,15.13,17.47,16.52,13.56,13.57,14.73,14.74,13.51,17.07,16.73,13.09,15.24,18.2,18.46,17.12,17.56,17.27,14.69,16.73,18.92,18.53,17.29,16.91,16.9,4.0,3.0,5.0,9.0,10.0,6.5,6.5,4.06,5.52,3.94,2.87,2.62,2.39,5.66,29.6,28.95,32.12,37.27,35.07,35.49,33.54,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.35,14.82,15.05,15.1,415.58,15.62,15.55,4.73,6.32,8.49,8.28,7.12,7.79,7.84,14.61,14.41,13.21,13.16,12.63,11.95,11.64,18.8,18.24,17.05,16.47,17.29,20.22,19.02,2.71,5.01,3.27,3.52,3.48,3.45,5.38,20.0,20.0,20.0,20.0,20.0,20.0,20.0,11.2,8.92,17.84,16.07,14.88,21.28,18.16
IR-E-U-0353,Centurion  University  of Technology and Management,,,,,185.0,,,,,,,,,33.14,,,,,,,,,52.52,,,,,,,,,3.79,,,,,,,,,54.32,,,,,,,,,53.05,,,,,,,,,0.74,,,,,,,8.78,,,,,,,22.39,,,,,,,10.97,,,,,,,10.38,,,,,,,0.91,,,,,,,1.14,,,,,,,0.0,,,,,,,1.73,,,,,,,30.36,,,,,,,1472.0,,,,,,,9.25,,,,,,,0.0,,,,,,,8.22,,,,,,,20.35,,,,,,,4.49,,,,,,,20.0,,,,,,,0.74,,,,
IR-E-U-0355,Indian Institute of Technology Bhubaneswar,18.0,18,17.0,22.0,28.0,36.0,47.0,54.0,39.0,54.32,56.89,56.8,56.8,55.71,55.11,52.42,52.54,58.22,79.66,81.45,77.5,77.05,75.09,70.09,60.35,58.61,74.57,28.87,39.77,37.78,37.17,37.81,36.9,37.35,35.88,39.14,63.69,64.08,65.03,64.77,66.44,70.0,74.14,74.96,75.07,76.69,59.02,57.3,56.27,55.62,60.78,57.68,58.35,62.69,13.5,17.99,34.78,39.56,29.93,29.29,24.95,33.72,28.27,9.39,8.75,9.13,11.7,10.95,11.45,11.05,30.0,30.0,28.01,24.55,20.18,16.88,26.69,18.18,17.16,18.12,16.31,13.92,11.74,18.34,23.88,21.59,19.83,17.53,15.3,18.84,18.49,19.42,16.02,16.11,15.99,15.66,16.03,16.02,15.67,16.14,17.06,16.74,16.86,16.83,16.65,0.5,1.0,1.0,1.0,2.0,0.75,2.25,4.17,4.62,3.65,3.17,2.82,2.27,4.21,31.28,32.94,30.14,30.55,33.73,34.76,34.65,12.44,13.37,15.0,14.99,15.0,15.0,15.0,17.55,17.5,18.56,18.86,19.01,18.56,18.42,2.81,1.23,2.74,5.6,6.41,6.64,6.99,20.23,21.15,22.2,23.23,21.19,21.86,21.64,12.27,11.93,11.55,10.86,10.0,9.87,15.7,6.51,4.22,1.87,6.69,6.48,6.62,5.34,20.0,20.0,20.0,20.0,20.0,20.0,20.0,17.99,34.78,29.93,29.29,24.95,33.72,28.27
IR-E-U-0356,Kalinga Institute of Industrial Technology,47.0,51,48.0,42.0,39.0,42.0,39.0,37.0,36.0,43.68,44.27,45.94,50.07,53.12,53.06,55.14,58.0,58.79,52.55,58.23,65.59,66.08,69.99,70.27,72.6,78.06,78.64,14.08,21.63,19.17,25.8,29.98,35.74,42.33,42.99,47.76,71.82,66.81,61.6,65.8,70.72,58.52,57.28,62.03,60.32,66.05,63.99,68.5,75.7,76.68,76.97,77.38,76.29,77.29,27.39,5.51,13.36,17.79,13.24,18.58,14.59,16.36,10.76,18.51,19.0,19.0,19.0,20.0,20.0,20.0,18.81,22.67,23.06,23.83,25.27,26.6,26.24,10.3,13.31,14.32,14.91,15.82,16.79,16.79,10.61,10.61,13.62,12.52,11.51,14.67,15.61,7.36,8.28,11.7,13.18,13.84,15.88,16.92,12.69,10.26,14.75,17.06,18.03,18.47,19.09,0.5,0.0,3.0,5.0,10.0,8.0,9.0,1.09,0.62,0.54,0.51,0.46,0.64,2.75,31.49,26.08,35.07,22.45,20.69,23.59,21.49,15.0,15.0,15.0,15.0,15.0,15.0,15.0,12.63,11.7,141.57,11.88,11.15,11.63,11.77,7.68,8.81,9.09,9.18,10.44,11.82,12.05,21.6,22.21,25.61,25.44,25.66,26.01,25.22,21.86,25.22,29.78,29.79,29.86,29.96,30.0,0.53,1.08,1.29,1.73,1.86,0.33,2.06,20.0,20.0,20.0,20.0,20.0,20.0,20.0,5.51,13.36,13.24,18.58,14.59,16.36,10.76
IR-E-U-0357,National Institute of Technology Rourkela,12.0,15,16.0,16.0,20.0,15.0,16.0,19.0,13.0,58.78,57.05,57.75,59.29,58.02,62.36,62.79,63.38,66.62,64.21,61.82,59.99,64.38,62.21,73.39,73.96,76.49,83.55,49.22,52.36,56.05,57.82,56.58,59.44,61.71,57.0,59.25,80.12,78.74,75.71,74.3,72.53,71.8,71.54,73.24,76.89,68.07,45.76,46.34,47.23,50.72,57.08,59.05,59.41,61.74,19.23,24.71,31.6,30.48,28.08,24.43,18.85,27.38,22.37,15.8,15.23,17.21,18.5,17.5,17.5,17.5,19.94,19.22,19.13,24.68,25.7,24.98,29.09,13.32,13.41,129.14,16.9,17.05,16.27,19.21,12.76,12.43,12.73,13.31,13.71,17.73,17.74,23.89,24.88,25.11,26.08,25.91,26.0,25.69,26.17,27.88,28.24,28.84,27.98,26.49,25.32,0.5,1.0,1.5,3.0,6.0,2.5,4.5,1.8,2.29,1.72,1.53,1.81,2.01,3.74,36.68,34.82,32.74,30.85,30.41,31.45,32.95,13.71,13.16,12.74,15.0,15.0,15.0,15.0,15.68,14.83,14.68,14.19,14.52,15.17,16.93,12.67,12.89,12.36,11.76,11.61,11.63,12.01,13.22,13.03,14.31,15.66,15.95,15.69,14.91,12.73,11.52,11.97,14.96,14.41,14.48,17.69,2.81,1.79,4.44,6.46,8.69,9.25,9.13,17.0,20.0,20.0,20.0,20.0,20.0,20.0,24.71,31.6,28.08,24.43,18.85,27.38,22.37
IR-E-U-0363,Siksha `O` Anusandhan,,,32.0,34.0,32.0,27.0,27.0,26.0,22.0,,,50.39,52.38,54.77,57.48,58.92,60.97,62.58,,,71.35,74.73,75.76,75.94,76.52,82.08,85.34,,,26.31,29.41,34.28,40.02,44.14,42.44,43.83,,,66.43,68.18,70.16,68.72,65.46,66.25,70.48,,,60.53,64.26,65.14,69.54,72.19,73.63,73.26,,,17.65,10.7,12.15,19.95,24.07,30.12,24.03,,15.64,17.32,17.41,17.36,17.5,19.0,,30.0,29.92,30.0,30.0,30.0,29.56,,14.46,14.37,14.79,15.42,16.96,19.73,,11.25,14.15,14.04,13.74,17.62,17.06,,10.79,11.95,14.54,16.01,17.37,16.72,,12.66,16.48,18.54,19.12,19.18,18.55,,2.0,5.0,6.0,8.0,5.0,7.0,,0.86,0.85,0.94,1.0,0.89,1.57,,32.58,36.19,35.44,32.61,31.46,34.31,,15.0,15.0,15.0,15.0,15.0,15.0,,11.17,10.24,9.86,9.54,9.88,10.56,,7.68,8.73,0.42,0.31,9.91,10.61,,11.35,14.27,18.32,20.88,22.23,21.86,,28.85,30.0,30.0,30.0,30.0,30.0,,0.33,0.87,1.22,1.3,1.4,1.4,,20.0,20.0,20.0,20.0,20.0,20.0,,17.65,12.15,19.95,24.07,30.12,24.03
IR-E-U-0367,Veer Surendra Sai University of Technology,,,126.0,119.0,116.0,111.0,,,,,,34.08,36.13,37.34,39.14,,,,,,48.93,51.53,53.46,54.79,,,,,,15.65,19.97,22.16,27.21,,,,,,48.38,47.54,46.3,47.7,,,,,,45.98,46.54,47.1,46.43,,,,,,4.33,5.21,6.83,3.65,,,,,13.73,13.72,14.02,,,,,18.54,19.62,19.31,,,,,9.6,10.96,11.17,,,,,7.06,9.16,10.29,,,,,6.33,9.91,12.03,,,,,9.12,12.06,14.51,,,,,0.0,0.0,0.5,,,,,0.19,0.19,0.17,,,,,19.83,17.23,18.1,,,,,15.0,15.0,14.44,,,,,11.34,10.87,10.72,,,,,2.22,3.19,4.44,,,,,0.49,0.53,0.59,,,,,22.23,23.4,22.42,,,,,3.27,3.16,3.41,,,,,20.0,20.0,20.0,,,,,4.33,6.83,3.65,,,
IR-E-U-0373,Chitkara  University,,,,181.0,113.0,144.0,92.0,94.0,89.0,,,,31.72,37.5,37.24,42.48,44.82,47.34,,,,48.34,53.58,48.74,47.51,52.61,50.97,,,,7.56,13.38,16.2,30.88,36.19,49.46,,,,47.86,52.56,50.82,52.35,51.54,51.93,,,,53.83,58.11,58.14,62.84,64.91,62.79,,,,0.0,11.02,17.88,22.25,13.82,5.41,,,13.82,13.7,14.43,15.47,13.34,,,20.73,16.6,15.15,15.69,16.96,,,10.28,9.38,9.23,9.62,10.01,,,8.75,9.07,8.7,11.82,10.67,,,2.08,4.39,8.62,14.01,17.94,,,2.95,6.28,11.97,17.16,20.4,,,8.0,5.0,10.0,5.0,11.0,,,0.35,0.53,0.29,0.03,0.13,,,26.09,23.03,24.28,21.32,21.32,,,15.0,15.0,14.51,15.0,15.0,,,11.15,11.76,12.34,12.02,12.41,,,0.32,1.03,1.22,3.2,3.49,,,14.89,15.3,17.6,19.52,16.52,,,22.16,22.49,24.84,24.35,25.32,,,1.05,0.34,0.41,1.04,0.95,,,20.0,20.0,20.0,20.0,20.0,,,11.02,17.88,22.25,13.82,5.41
IR-E-U-0374,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",,74,113.0,52.0,49.0,52.0,46.0,58.0,55.0,,38.65,35.01,46.45,49.01,49.45,52.85,51.11,53.38,,55.33,45.07,66.18,67.97,68.14,67.98,67.16,71.26,,18.26,18.89,25.99,27.72,31.7,36.76,37.36,40.49,,59.32,58.63,59.76,60.78,59.18,60.85,60.13,61.88,,42.06,35.09,58.66,63.12,63.99,67.76,60.22,62.76,,5.04,5.8,9.84,18.32,12.59,24.73,16.97,11.86,10.81,11.69,13.82,14.46,15.59,14.1,14.0,21.09,13.28,28.26,28.37,29.21,27.63,29.97,12.17,9.3,14.73,14.91,13.96,13.33,14.39,11.26,10.81,11.17,10.41,9.23,12.1,12.9,6.81,7.74,11.94,14.01,14.88,16.39,18.15,10.26,10.43,14.29,16.7,18.38,18.7,19.37,0.5,0.0,1.0,0.5,3.0,2.0,2.0,0.69,0.72,0.49,0.49,0.5,0.27,0.97,25.64,25.25,274.17,25.29,25.83,26.39,28.44,14.19,14.27,15.0,15.0,15.0,13.52,13.28,15.4,15.15,14.14,13.53,13.59,13.66,13.89,4.09,3.97,0.0,5.36,6.44,6.57,6.27,12.08,12.05,13.49,14.68,14.24,12.47,13.96,19.53,12.48,21.67,20.99,25.14,20.37,20.98,1.46,1.56,7.96,8.32,8.38,7.37,7.82,9.0,9.0,20.0,20.0,20.0,20.0,20.0,5.04,5.8,18.32,12.59,24.73,16.97,11.86
IR-E-U-0376,Guru Nanak Dev University,,,,,172.0,,,,,,,,,33.98,,,,,,,,,24.31,,,,,,,,,32.53,,,,,,,,,56.36,,,,,,,,,46.22,,,,,,,,,10.45,,,,,,,7.23,,,,,,,10.02,,,,,,,5.25,,,,,,,1.81,,,,,,,15.01,,,,,,,17.22,,,,,,,0.0,,,,,,,0.29,,,,,,,30.92,,,,,,,14.42,,,,,,,10.54,,,,,,,0.47,,,,,,,4.11,,,,,,,21.25,,,,,,,0.87,,,,,,,20.0,,,,,,,10.45,,,,
